symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
amzn,2019-02-27 00:00:00+00:00,1641.09,1641.81,1615.1,1628.18,3148824,1641.09,1641.81,1615.1,1628.18,3148824,0.0,1.0
amzn,2019-02-28 00:00:00+00:00,1639.83,1651.77,1633.83,1635.25,3025891,1639.83,1651.77,1633.83,1635.25,3025891,0.0,1.0
amzn,2019-03-01 00:00:00+00:00,1671.73,1674.26,1651.0,1655.13,4974877,1671.73,1674.26,1651.0,1655.13,4974877,0.0,1.0
amzn,2019-03-04 00:00:00+00:00,1696.17,1709.43,1674.36,1685.0,6167358,1696.17,1709.43,1674.36,1685.0,6167358,0.0,1.0
amzn,2019-03-05 00:00:00+00:00,1692.43,1707.8,1689.01,1702.95,3681522,1692.43,1707.8,1689.01,1702.95,3681522,0.0,1.0
amzn,2019-03-06 00:00:00+00:00,1668.95,1697.75,1668.28,1695.97,3996001,1668.95,1697.75,1668.28,1695.97,3996001,0.0,1.0
amzn,2019-03-07 00:00:00+00:00,1625.95,1669.75,1620.51,1667.37,4957017,1625.95,1669.75,1620.51,1667.37,4957017,0.0,1.0
amzn,2019-03-08 00:00:00+00:00,1620.8,1622.72,1586.57,1604.01,4667014,1620.8,1622.72,1586.57,1604.01,4667014,0.0,1.0
amzn,2019-03-11 00:00:00+00:00,1670.62,1672.29,1626.01,1626.12,3876352,1670.62,1672.29,1626.01,1626.12,3876352,0.0,1.0
amzn,2019-03-12 00:00:00+00:00,1673.1,1684.27,1660.98,1669.0,3614498,1673.1,1684.27,1660.98,1669.0,3614498,0.0,1.0
amzn,2019-03-13 00:00:00+00:00,1690.81,1700.0,1679.35,1683.0,3552041,1690.81,1700.0,1679.35,1683.0,3552041,0.0,1.0
amzn,2019-03-14 00:00:00+00:00,1686.22,1702.0,1684.34,1691.2,2946618,1686.22,1702.0,1684.34,1691.2,2946618,0.0,1.0
amzn,2019-03-15 00:00:00+00:00,1712.36,1718.8,1693.13,1703.0,7550870,1712.36,1718.8,1693.13,1703.0,7550870,0.0,1.0
amzn,2019-03-18 00:00:00+00:00,1742.15,1750.0,1712.63,1712.7,5429058,1742.15,1750.0,1712.63,1712.7,5429058,0.0,1.0
amzn,2019-03-19 00:00:00+00:00,1761.85,1784.16,1753.51,1753.51,6364161,1761.85,1784.16,1753.51,1753.51,6364161,0.0,1.0
amzn,2019-03-20 00:00:00+00:00,1797.27,1799.5,1767.03,1769.94,6265633,1797.27,1799.5,1767.03,1769.94,6265633,0.0,1.0
amzn,2019-03-21 00:00:00+00:00,1819.26,1823.75,1787.28,1796.26,5767797,1819.26,1823.75,1787.28,1796.26,5767797,0.0,1.0
amzn,2019-03-22 00:00:00+00:00,1764.77,1818.98,1763.11,1810.17,6362983,1764.77,1818.98,1763.11,1810.17,6362983,0.0,1.0
amzn,2019-03-25 00:00:00+00:00,1774.26,1782.68,1747.5,1757.79,5103803,1774.26,1782.68,1747.5,1757.79,5103803,0.0,1.0
amzn,2019-03-26 00:00:00+00:00,1783.76,1805.77,1773.36,1793.0,4865880,1783.76,1805.77,1773.36,1793.0,4865880,0.0,1.0
amzn,2019-03-27 00:00:00+00:00,1765.7,1787.5,1745.68,1784.13,4324801,1765.7,1787.5,1745.68,1784.13,4324801,0.0,1.0
amzn,2019-03-28 00:00:00+00:00,1773.42,1777.93,1753.47,1770.0,3042958,1773.42,1777.93,1753.47,1770.0,3042958,0.0,1.0
amzn,2019-03-29 00:00:00+00:00,1780.75,1792.86,1776.63,1786.58,3320793,1780.75,1792.86,1776.63,1786.58,3320793,0.0,1.0
amzn,2019-04-01 00:00:00+00:00,1814.19,1815.67,1798.73,1800.11,4238752,1814.19,1815.67,1798.73,1800.11,4238752,0.0,1.0
amzn,2019-04-02 00:00:00+00:00,1813.98,1820.0,1805.12,1811.02,3448115,1813.98,1820.0,1805.12,1811.02,3448115,0.0,1.0
amzn,2019-04-03 00:00:00+00:00,1820.7,1830.0,1809.62,1826.72,3980590,1820.7,1830.0,1809.62,1826.72,3980590,0.0,1.0
amzn,2019-04-04 00:00:00+00:00,1818.86,1828.75,1804.2,1820.65,3623867,1818.86,1828.75,1804.2,1820.65,3623867,0.0,1.0
amzn,2019-04-05 00:00:00+00:00,1837.28,1838.58,1825.19,1829.0,3640476,1837.28,1838.58,1825.19,1829.0,3640476,0.0,1.0
amzn,2019-04-08 00:00:00+00:00,1849.86,1850.2,1825.11,1833.23,3752841,1849.86,1850.2,1825.11,1833.23,3752841,0.0,1.0
amzn,2019-04-09 00:00:00+00:00,1835.84,1853.09,1831.78,1845.49,3714368,1835.84,1853.09,1831.78,1845.49,3714368,0.0,1.0
amzn,2019-04-10 00:00:00+00:00,1847.33,1848.0,1828.81,1841.0,2963973,1847.33,1848.0,1828.81,1841.0,2963973,0.0,1.0
amzn,2019-04-11 00:00:00+00:00,1844.07,1849.95,1840.31,1848.7,2654842,1844.07,1849.95,1840.31,1848.7,2654842,0.0,1.0
amzn,2019-04-12 00:00:00+00:00,1843.06,1851.5,1841.3,1848.4,3114413,1843.06,1851.5,1841.3,1848.4,3114413,0.0,1.0
amzn,2019-04-15 00:00:00+00:00,1844.87,1846.85,1818.9,1842.0,3724423,1844.87,1846.85,1818.9,1842.0,3724423,0.0,1.0
amzn,2019-04-16 00:00:00+00:00,1863.04,1869.77,1848.0,1851.35,3044618,1863.04,1869.77,1848.0,1851.35,3044618,0.0,1.0
amzn,2019-04-17 00:00:00+00:00,1864.82,1876.47,1860.44,1872.99,2893517,1864.82,1876.47,1860.44,1872.99,2893517,0.0,1.0
amzn,2019-04-18 00:00:00+00:00,1861.69,1870.82,1859.48,1868.79,2749882,1861.69,1870.82,1859.48,1868.79,2749882,0.0,1.0
amzn,2019-04-22 00:00:00+00:00,1887.31,1888.42,1845.64,1855.4,3373807,1887.31,1888.42,1845.64,1855.4,3373807,0.0,1.0
amzn,2019-04-23 00:00:00+00:00,1923.77,1929.26,1889.58,1891.2,4640441,1923.77,1929.26,1889.58,1891.2,4640441,0.0,1.0
amzn,2019-04-24 00:00:00+00:00,1901.75,1929.69,1898.16,1925.0,3675781,1901.75,1929.69,1898.16,1925.0,3675781,0.0,1.0
amzn,2019-04-25 00:00:00+00:00,1902.25,1922.45,1900.31,1917.0,6099101,1902.25,1922.45,1900.31,1917.0,6099101,0.0,1.0
amzn,2019-04-26 00:00:00+00:00,1950.63,1951.0,1898.0,1929.0,8432563,1950.63,1951.0,1898.0,1929.0,8432563,0.0,1.0
amzn,2019-04-29 00:00:00+00:00,1938.43,1956.34,1934.09,1949.0,4021255,1938.43,1956.34,1934.09,1949.0,4021255,0.0,1.0
amzn,2019-04-30 00:00:00+00:00,1926.52,1935.71,1906.95,1930.1,3506007,1926.52,1935.71,1906.95,1930.1,3506007,0.0,1.0
amzn,2019-05-01 00:00:00+00:00,1911.52,1943.64,1910.55,1933.09,3116964,1911.52,1943.64,1910.55,1933.09,3116964,0.0,1.0
amzn,2019-05-02 00:00:00+00:00,1900.82,1921.55,1881.87,1913.33,3962915,1900.82,1921.55,1881.87,1913.33,3962915,0.0,1.0
amzn,2019-05-03 00:00:00+00:00,1962.46,1964.4,1936.0,1949.0,6381564,1962.46,1964.4,1936.0,1949.0,6381564,0.0,1.0
amzn,2019-05-06 00:00:00+00:00,1950.55,1959.0,1910.5,1917.98,5417841,1950.55,1959.0,1910.5,1917.98,5417841,0.0,1.0
amzn,2019-05-07 00:00:00+00:00,1921.0,1949.1,1903.38,1939.99,5902134,1921.0,1949.1,1903.38,1939.99,5902134,0.0,1.0
amzn,2019-05-08 00:00:00+00:00,1917.77,1935.37,1910.0,1918.87,4078568,1917.77,1935.37,1910.0,1918.87,4078568,0.0,1.0
amzn,2019-05-09 00:00:00+00:00,1899.87,1909.4,1876.0,1900.0,5308263,1899.87,1909.4,1876.0,1900.0,5308263,0.0,1.0
amzn,2019-05-10 00:00:00+00:00,1889.98,1903.79,1856.0,1898.0,5717994,1889.98,1903.79,1856.0,1898.0,5717994,0.0,1.0
amzn,2019-05-13 00:00:00+00:00,1822.68,1846.54,1818.0,1836.56,5783410,1822.68,1846.54,1818.0,1836.56,5783410,0.0,1.0
amzn,2019-05-14 00:00:00+00:00,1840.12,1852.44,1815.75,1839.5,4629107,1840.12,1852.44,1815.75,1839.5,4629107,0.0,1.0
amzn,2019-05-15 00:00:00+00:00,1871.15,1874.43,1823.0,1827.95,4692642,1871.15,1874.43,1823.0,1827.95,4692642,0.0,1.0
amzn,2019-05-16 00:00:00+00:00,1907.57,1917.51,1882.29,1885.94,4707822,1907.57,1917.51,1882.29,1885.94,4707822,0.0,1.0
amzn,2019-05-17 00:00:00+00:00,1869.0,1910.53,1867.33,1893.05,4736618,1869.0,1910.53,1867.33,1893.05,4736618,0.0,1.0
amzn,2019-05-20 00:00:00+00:00,1858.97,1867.78,1835.54,1852.69,3798198,1858.97,1867.78,1835.54,1852.69,3798198,0.0,1.0
amzn,2019-05-21 00:00:00+00:00,1857.52,1879.0,1846.0,1874.79,4005122,1857.52,1879.0,1846.0,1874.79,4005122,0.0,1.0
amzn,2019-05-22 00:00:00+00:00,1859.68,1871.48,1851.0,1851.78,2936601,1859.68,1871.48,1851.0,1851.78,2936601,0.0,1.0
amzn,2019-05-23 00:00:00+00:00,1815.48,1844.0,1804.2,1836.59,4424265,1815.48,1844.0,1804.2,1836.59,4424265,0.0,1.0
amzn,2019-05-24 00:00:00+00:00,1823.28,1841.76,1817.85,1835.89,3369673,1823.28,1841.76,1817.85,1835.89,3369673,0.0,1.0
amzn,2019-05-28 00:00:00+00:00,1836.43,1849.27,1827.35,1832.75,3199965,1836.43,1849.27,1827.35,1832.75,3199965,0.0,1.0
amzn,2019-05-29 00:00:00+00:00,1819.19,1830.0,1807.53,1823.12,4279025,1819.19,1830.0,1807.53,1823.12,4279025,0.0,1.0
amzn,2019-05-30 00:00:00+00:00,1816.32,1829.47,1807.83,1825.49,3146850,1816.32,1829.47,1807.83,1825.49,3146850,0.0,1.0
amzn,2019-05-31 00:00:00+00:00,1775.07,1795.59,1772.7,1790.01,4618819,1775.07,1795.59,1772.7,1790.01,4618819,0.0,1.0
amzn,2019-06-03 00:00:00+00:00,1692.69,1766.29,1672.0,1760.01,9098708,1692.69,1766.29,1672.0,1760.01,9098708,0.0,1.0
amzn,2019-06-04 00:00:00+00:00,1729.56,1730.82,1680.89,1699.24,5679121,1729.56,1730.82,1680.89,1699.24,5679121,0.0,1.0
amzn,2019-06-05 00:00:00+00:00,1738.5,1752.0,1715.25,1749.6,4239782,1738.5,1752.0,1715.25,1749.6,4239782,0.0,1.0
amzn,2019-06-06 00:00:00+00:00,1754.36,1760.0,1726.13,1737.71,3689272,1754.36,1760.0,1726.13,1737.71,3689272,0.0,1.0
amzn,2019-06-07 00:00:00+00:00,1804.03,1806.25,1759.49,1763.7,4808246,1804.03,1806.25,1759.49,1763.7,4808246,0.0,1.0
amzn,2019-06-10 00:00:00+00:00,1860.63,1884.87,1818.0,1822.0,5371007,1860.63,1884.87,1818.0,1822.0,5371007,0.0,1.0
amzn,2019-06-11 00:00:00+00:00,1863.7,1893.7,1858.0,1883.25,4042694,1863.7,1893.7,1858.0,1883.25,4042694,0.0,1.0
amzn,2019-06-12 00:00:00+00:00,1855.32,1865.0,1844.38,1853.98,2678335,1855.32,1865.0,1844.38,1853.98,2678335,0.0,1.0
amzn,2019-06-13 00:00:00+00:00,1870.3,1883.09,1862.22,1866.72,2795810,1870.3,1883.09,1862.22,1866.72,2795810,0.0,1.0
amzn,2019-06-14 00:00:00+00:00,1869.67,1876.0,1859.0,1864.0,2851163,1869.67,1876.0,1859.0,1864.0,2851163,0.0,1.0
amzn,2019-06-17 00:00:00+00:00,1886.03,1895.69,1875.45,1876.5,2634342,1886.03,1895.69,1875.45,1876.5,2634342,0.0,1.0
amzn,2019-06-18 00:00:00+00:00,1901.37,1921.67,1899.79,1901.35,3895728,1901.37,1921.67,1899.79,1901.35,3895728,0.0,1.0
amzn,2019-06-19 00:00:00+00:00,1908.79,1919.58,1892.47,1907.84,2895347,1908.79,1919.58,1892.47,1907.84,2895347,0.0,1.0
amzn,2019-06-20 00:00:00+00:00,1918.19,1935.2,1905.8,1933.33,3217153,1918.19,1935.2,1905.8,1933.33,3217153,0.0,1.0
amzn,2019-06-21 00:00:00+00:00,1911.3,1925.95,1907.58,1916.1,3933576,1911.3,1925.95,1907.58,1916.1,3933576,0.0,1.0
amzn,2019-06-24 00:00:00+00:00,1913.9,1916.86,1901.3,1912.66,2282969,1913.9,1916.86,1901.3,1912.66,2282969,0.0,1.0
amzn,2019-06-25 00:00:00+00:00,1878.27,1916.38,1872.42,1911.84,3012347,1878.27,1916.38,1872.42,1911.84,3012347,0.0,1.0
amzn,2019-06-26 00:00:00+00:00,1897.83,1903.8,1887.32,1892.48,2441910,1897.83,1903.8,1887.32,1892.48,2441910,0.0,1.0
amzn,2019-06-27 00:00:00+00:00,1904.28,1911.24,1898.04,1902.0,2141721,1904.28,1911.24,1898.04,1902.0,2141721,0.0,1.0
amzn,2019-06-28 00:00:00+00:00,1893.63,1912.94,1884.0,1909.1,3037358,1893.63,1912.94,1884.0,1909.1,3037358,0.0,1.0
amzn,2019-07-01 00:00:00+00:00,1922.19,1929.82,1914.66,1922.98,3203347,1922.19,1929.82,1914.66,1922.98,3203347,0.0,1.0
amzn,2019-07-02 00:00:00+00:00,1934.31,1934.79,1906.63,1919.38,2651299,1934.31,1934.79,1906.63,1919.38,2651299,0.0,1.0
amzn,2019-07-03 00:00:00+00:00,1939.0,1941.59,1930.5,1935.89,1690294,1939.0,1941.59,1930.5,1935.89,1690294,0.0,1.0
amzn,2019-07-05 00:00:00+00:00,1942.91,1945.9,1925.3,1928.6,2628359,1942.91,1945.9,1925.3,1928.6,2628359,0.0,1.0
amzn,2019-07-08 00:00:00+00:00,1952.32,1956.0,1928.25,1934.12,2883371,1952.32,1956.0,1928.25,1934.12,2883371,0.0,1.0
amzn,2019-07-09 00:00:00+00:00,1988.3,1990.01,1943.47,1947.8,4345698,1988.3,1990.01,1943.47,1947.8,4345698,0.0,1.0
amzn,2019-07-10 00:00:00+00:00,2017.41,2024.94,1995.4,1996.51,4931902,2017.41,2024.94,1995.4,1996.51,4931902,0.0,1.0
amzn,2019-07-11 00:00:00+00:00,2001.07,2035.8,1995.3,2025.62,4317766,2001.07,2035.8,1995.3,2025.62,4317766,0.0,1.0
amzn,2019-07-12 00:00:00+00:00,2011.0,2017.0,2003.87,2008.27,2509297,2011.0,2017.0,2003.87,2008.27,2509297,0.0,1.0
amzn,2019-07-15 00:00:00+00:00,2020.99,2022.9,2001.55,2021.4,2981343,2020.99,2022.9,2001.55,2021.4,2981343,0.0,1.0
amzn,2019-07-16 00:00:00+00:00,2009.9,2026.32,2001.22,2010.58,2618198,2009.9,2026.32,2001.22,2010.58,2618198,0.0,1.0
amzn,2019-07-17 00:00:00+00:00,1992.03,2012.0,1992.03,2007.05,2558809,1992.03,2012.0,1992.03,2007.05,2558809,0.0,1.0
amzn,2019-07-18 00:00:00+00:00,1977.9,1987.5,1951.55,1980.01,3504252,1977.9,1987.5,1951.55,1980.01,3504252,0.0,1.0
amzn,2019-07-19 00:00:00+00:00,1964.52,1996.0,1962.23,1991.21,3185612,1964.52,1996.0,1962.23,1991.21,3185612,0.0,1.0
amzn,2019-07-22 00:00:00+00:00,1985.63,1989.0,1958.26,1971.14,2908111,1985.63,1989.0,1958.26,1971.14,2908111,0.0,1.0
amzn,2019-07-23 00:00:00+00:00,1994.49,1997.79,1973.13,1995.99,2703480,1994.49,1997.79,1973.13,1995.99,2703480,0.0,1.0
amzn,2019-07-24 00:00:00+00:00,2000.81,2001.3,1965.87,1969.3,2631300,2000.81,2001.3,1965.87,1969.3,2631300,0.0,1.0
amzn,2019-07-25 00:00:00+00:00,1973.82,2001.2,1972.72,2001.0,4136394,1973.82,2001.2,1972.72,2001.0,4136394,0.0,1.0
amzn,2019-07-26 00:00:00+00:00,1943.05,1950.89,1924.51,1942.0,4927143,1943.05,1950.89,1924.51,1942.0,4927143,0.0,1.0
amzn,2019-07-29 00:00:00+00:00,1912.45,1932.23,1890.54,1930.0,4493190,1912.45,1932.23,1890.54,1930.0,4493190,0.0,1.0
amzn,2019-07-30 00:00:00+00:00,1898.53,1909.89,1883.48,1891.12,2910888,1898.53,1909.89,1883.48,1891.12,2910888,0.0,1.0
amzn,2019-07-31 00:00:00+00:00,1866.78,1899.55,1849.44,1898.11,4470727,1866.78,1899.55,1849.44,1898.11,4470727,0.0,1.0
amzn,2019-08-01 00:00:00+00:00,1855.32,1897.92,1844.01,1871.72,4713311,1855.32,1897.92,1844.01,1871.72,4713311,0.0,1.0
amzn,2019-08-02 00:00:00+00:00,1823.24,1846.36,1808.02,1845.07,4956225,1823.24,1846.36,1808.02,1845.07,4956225,0.0,1.0
amzn,2019-08-05 00:00:00+00:00,1765.13,1788.67,1748.78,1770.22,6058212,1765.13,1788.67,1748.78,1770.22,6058212,0.0,1.0
amzn,2019-08-06 00:00:00+00:00,1787.83,1793.77,1753.4,1792.23,5070258,1787.83,1793.77,1753.4,1792.23,5070258,0.0,1.0
amzn,2019-08-07 00:00:00+00:00,1793.4,1798.93,1757.0,1773.99,4526884,1793.4,1798.93,1757.0,1773.99,4526884,0.0,1.0
amzn,2019-08-08 00:00:00+00:00,1832.89,1834.26,1798.11,1806.0,3701242,1832.89,1834.26,1798.11,1806.0,3701242,0.0,1.0
amzn,2019-08-09 00:00:00+00:00,1807.58,1831.09,1802.22,1828.95,2879770,1807.58,1831.09,1802.22,1828.95,2879770,0.0,1.0
amzn,2019-08-12 00:00:00+00:00,1784.92,1800.98,1777.0,1795.99,2905498,1784.92,1800.98,1777.0,1795.99,2905498,0.0,1.0
amzn,2019-08-13 00:00:00+00:00,1824.34,1831.74,1780.0,1783.0,4075021,1824.34,1831.74,1780.0,1783.0,4075021,0.0,1.0
amzn,2019-08-14 00:00:00+00:00,1762.96,1795.65,1757.21,1793.01,4893649,1762.96,1795.65,1757.21,1793.01,4893649,0.0,1.0
amzn,2019-08-15 00:00:00+00:00,1776.12,1788.0,1761.96,1781.99,3809948,1776.12,1788.0,1761.96,1781.99,3809948,0.0,1.0
amzn,2019-08-16 00:00:00+00:00,1792.57,1802.91,1784.55,1792.89,3054240,1792.57,1802.91,1784.55,1792.89,3054240,0.0,1.0
amzn,2019-08-19 00:00:00+00:00,1816.12,1826.0,1812.61,1818.08,2820303,1816.12,1826.0,1812.61,1818.08,2820303,0.0,1.0
amzn,2019-08-20 00:00:00+00:00,1801.38,1816.82,1799.88,1814.5,1932835,1801.38,1816.82,1799.88,1814.5,1932835,0.0,1.0
amzn,2019-08-21 00:00:00+00:00,1823.54,1829.58,1815.0,1819.39,2039231,1823.54,1829.58,1815.0,1819.39,2039231,0.0,1.0
amzn,2019-08-22 00:00:00+00:00,1805.6,1829.41,1800.1,1828.0,2658388,1805.6,1829.41,1800.1,1828.0,2658388,0.0,1.0
amzn,2019-08-23 00:00:00+00:00,1749.62,1804.9,1745.23,1793.03,5277898,1749.62,1804.9,1745.23,1793.03,5277898,0.0,1.0
amzn,2019-08-26 00:00:00+00:00,1768.87,1770.0,1743.51,1766.91,3085320,1768.87,1770.0,1743.51,1766.91,3085320,0.0,1.0
amzn,2019-08-27 00:00:00+00:00,1761.83,1779.4,1746.68,1775.73,3027245,1761.83,1779.4,1746.68,1775.73,3027245,0.0,1.0
amzn,2019-08-28 00:00:00+00:00,1764.25,1767.86,1744.05,1755.0,2411125,1764.25,1767.86,1744.05,1755.0,2411125,0.0,1.0
amzn,2019-08-29 00:00:00+00:00,1786.4,1798.55,1777.25,1783.0,3018012,1786.4,1798.55,1777.25,1783.0,3018012,0.0,1.0
amzn,2019-08-30 00:00:00+00:00,1776.29,1799.74,1764.57,1797.49,3064147,1776.29,1799.74,1764.57,1797.49,3064147,0.0,1.0
amzn,2019-09-03 00:00:00+00:00,1789.84,1800.8,1768.0,1770.0,3546859,1789.84,1800.8,1768.0,1770.0,3546859,0.0,1.0
amzn,2019-09-04 00:00:00+00:00,1800.62,1807.63,1796.23,1805.0,2326228,1800.62,1807.63,1796.23,1805.0,2326228,0.0,1.0
amzn,2019-09-05 00:00:00+00:00,1840.72,1842.0,1815.58,1821.95,3325189,1840.72,1842.0,1815.58,1821.95,3325189,0.0,1.0
amzn,2019-09-06 00:00:00+00:00,1833.51,1840.65,1826.4,1838.22,2496933,1833.51,1840.65,1826.4,1838.22,2496933,0.0,1.0
amzn,2019-09-09 00:00:00+00:00,1831.35,1850.0,1824.61,1841.0,2999515,1831.35,1850.0,1824.61,1841.0,2999515,0.0,1.0
amzn,2019-09-10 00:00:00+00:00,1820.55,1825.81,1805.34,1822.75,2613879,1820.55,1825.81,1805.34,1822.75,2613879,0.0,1.0
amzn,2019-09-11 00:00:00+00:00,1822.99,1833.42,1809.08,1812.14,2432767,1822.99,1833.42,1809.08,1812.14,2432767,0.0,1.0
amzn,2019-09-12 00:00:00+00:00,1843.55,1853.66,1834.28,1837.63,2823505,1843.55,1853.66,1834.28,1837.63,2823505,0.0,1.0
amzn,2019-09-13 00:00:00+00:00,1839.34,1846.12,1835.17,1842.01,1971317,1839.34,1846.12,1835.17,1842.01,1971317,0.0,1.0
amzn,2019-09-16 00:00:00+00:00,1807.84,1825.69,1800.2,1824.02,3675473,1807.84,1825.69,1800.2,1824.02,3675473,0.0,1.0
amzn,2019-09-17 00:00:00+00:00,1822.55,1823.99,1804.1,1807.08,2033058,1822.55,1823.99,1804.1,1807.08,2033058,0.0,1.0
amzn,2019-09-18 00:00:00+00:00,1817.46,1822.06,1795.5,1817.04,2536012,1817.46,1822.06,1795.5,1817.04,2536012,0.0,1.0
amzn,2019-09-19 00:00:00+00:00,1821.5,1832.57,1817.9,1821.02,2078335,1821.5,1832.57,1817.9,1821.02,2078335,0.0,1.0
amzn,2019-09-20 00:00:00+00:00,1794.16,1830.63,1780.92,1821.71,5555839,1794.16,1830.63,1780.92,1821.71,5555839,0.0,1.0
amzn,2019-09-23 00:00:00+00:00,1785.3,1792.7,1767.32,1777.0,3139142,1785.3,1792.7,1767.32,1777.0,3139142,0.0,1.0
amzn,2019-09-24 00:00:00+00:00,1741.61,1795.7,1735.55,1790.61,4637901,1741.61,1795.7,1735.55,1790.61,4637901,0.0,1.0
amzn,2019-09-25 00:00:00+00:00,1768.33,1773.0,1723.0,1747.36,3531098,1768.33,1773.0,1723.0,1747.36,3531098,0.0,1.0
amzn,2019-09-26 00:00:00+00:00,1739.84,1763.37,1731.5,1762.79,3571952,1739.84,1763.37,1731.5,1762.79,3571952,0.0,1.0
amzn,2019-09-27 00:00:00+00:00,1725.45,1749.12,1713.82,1748.0,3948029,1725.45,1749.12,1713.82,1748.0,3948029,0.0,1.0
amzn,2019-09-30 00:00:00+00:00,1735.91,1737.46,1709.22,1726.99,2760768,1735.91,1737.46,1709.22,1726.99,2760768,0.0,1.0
amzn,2019-10-01 00:00:00+00:00,1735.65,1755.6,1728.41,1746.0,3170460,1735.65,1755.6,1728.41,1746.0,3170460,0.0,1.0
amzn,2019-10-02 00:00:00+00:00,1713.23,1728.89,1705.0,1727.74,3338476,1713.23,1728.89,1705.0,1727.74,3338476,0.0,1.0
amzn,2019-10-03 00:00:00+00:00,1724.42,1725.0,1685.06,1713.0,3624371,1724.42,1725.0,1685.06,1713.0,3624371,0.0,1.0
amzn,2019-10-04 00:00:00+00:00,1739.65,1740.58,1719.23,1726.02,2489277,1739.65,1740.58,1719.23,1726.02,2489277,0.0,1.0
amzn,2019-10-07 00:00:00+00:00,1732.66,1747.83,1723.7,1731.63,2187598,1732.66,1747.83,1723.7,1731.63,2187598,0.0,1.0
amzn,2019-10-08 00:00:00+00:00,1705.51,1727.0,1705.0,1722.49,2626840,1705.51,1727.0,1705.0,1722.49,2626840,0.0,1.0
amzn,2019-10-09 00:00:00+00:00,1721.99,1729.95,1714.36,1719.61,2089335,1721.99,1729.95,1714.36,1719.61,2089335,0.0,1.0
amzn,2019-10-10 00:00:00+00:00,1720.26,1738.29,1713.75,1725.24,2721531,1720.26,1738.29,1713.75,1725.24,2721531,0.0,1.0
amzn,2019-10-11 00:00:00+00:00,1731.92,1745.45,1729.86,1742.92,3279534,1731.92,1745.45,1729.86,1742.92,3279534,0.0,1.0
amzn,2019-10-14 00:00:00+00:00,1736.43,1741.89,1722.0,1728.91,1928898,1736.43,1741.89,1722.0,1728.91,1928898,0.0,1.0
amzn,2019-10-15 00:00:00+00:00,1767.38,1776.45,1740.62,1742.14,3129244,1767.38,1776.45,1740.62,1742.14,3129244,0.0,1.0
amzn,2019-10-16 00:00:00+00:00,1777.43,1786.24,1770.52,1773.33,2804068,1777.43,1786.24,1770.52,1773.33,2804068,0.0,1.0
amzn,2019-10-17 00:00:00+00:00,1787.48,1798.85,1782.02,1796.49,2713773,1787.48,1798.85,1782.02,1796.49,2713773,0.0,1.0
amzn,2019-10-18 00:00:00+00:00,1757.51,1793.98,1749.2,1787.8,3189382,1757.51,1793.98,1749.2,1787.8,3189382,0.0,1.0
amzn,2019-10-21 00:00:00+00:00,1785.66,1785.88,1765.0,1769.66,2130431,1785.66,1785.88,1765.0,1769.66,2130431,0.0,1.0
amzn,2019-10-22 00:00:00+00:00,1765.73,1789.78,1762.0,1788.15,2234425,1765.73,1789.78,1762.0,1788.15,2234425,0.0,1.0
amzn,2019-10-23 00:00:00+00:00,1762.17,1770.05,1742.0,1761.3,2190380,1762.17,1770.05,1742.0,1761.3,2190380,0.0,1.0
amzn,2019-10-24 00:00:00+00:00,1780.78,1788.34,1760.27,1771.09,5204350,1780.78,1788.34,1760.27,1771.09,5204350,0.0,1.0
amzn,2019-10-25 00:00:00+00:00,1761.33,1764.21,1695.0,1697.55,9626402,1761.33,1764.21,1695.0,1697.55,9626402,0.0,1.0
amzn,2019-10-28 00:00:00+00:00,1777.08,1778.7,1742.5,1748.06,3634788,1777.08,1778.7,1742.5,1748.06,3634788,0.0,1.0
amzn,2019-10-29 00:00:00+00:00,1762.71,1777.0,1755.81,1774.81,2276855,1762.71,1777.0,1755.81,1774.81,2276855,0.0,1.0
amzn,2019-10-30 00:00:00+00:00,1779.99,1782.38,1759.12,1759.12,2449405,1779.99,1782.38,1759.12,1759.12,2449405,0.0,1.0
amzn,2019-10-31 00:00:00+00:00,1776.66,1792.0,1771.48,1775.99,2781185,1776.66,1792.0,1771.48,1775.99,2781185,0.0,1.0
amzn,2019-11-01 00:00:00+00:00,1791.44,1797.44,1785.21,1788.01,2790354,1791.44,1797.44,1785.21,1788.01,2790354,0.0,1.0
amzn,2019-11-04 00:00:00+00:00,1804.66,1815.06,1801.01,1801.01,2771922,1804.66,1815.06,1801.01,1801.01,2771922,0.0,1.0
amzn,2019-11-05 00:00:00+00:00,1801.71,1810.25,1794.0,1809.16,1885543,1801.71,1810.25,1794.0,1809.16,1885543,0.0,1.0
amzn,2019-11-06 00:00:00+00:00,1795.77,1802.5,1788.58,1801.0,2029783,1795.77,1802.5,1788.58,1801.0,2029783,0.0,1.0
amzn,2019-11-07 00:00:00+00:00,1788.2,1805.9,1783.48,1803.76,2651086,1788.2,1805.9,1783.48,1803.76,2651086,0.0,1.0
amzn,2019-11-08 00:00:00+00:00,1785.88,1789.88,1774.04,1787.89,2126198,1785.88,1789.88,1774.04,1787.89,2126198,0.0,1.0
amzn,2019-11-11 00:00:00+00:00,1771.65,1780.0,1767.13,1778.0,1947810,1771.65,1780.0,1767.13,1778.0,1947810,0.0,1.0
amzn,2019-11-12 00:00:00+00:00,1778.0,1786.22,1771.91,1774.66,2038925,1778.0,1786.22,1771.91,1774.66,2038925,0.0,1.0
